,Year,Country_Residence,Origin,Type,Count,Lat_Residence,Lon_Residence,Lat_Origin,Lon_Origin
28,2016,Argentina,Angola,Refugees (incl. refugee-like situations),14,-38.416097,-63.616671999999994,-11.202691999999999,17.873887
29,2016,Argentina,Albania,Refugees (incl. refugee-like situations),18,-38.416097,-63.616671999999994,41.153332,20.168331
30,2016,Argentina,Armenia,Refugees (incl. refugee-like situations),79,-38.416097,-63.616671999999994,40.069099,45.038189
31,2016,Argentina,Bangladesh,Refugees (incl. refugee-like situations),5,-38.416097,-63.616671999999994,23.684994,90.35633100000001
32,2016,Argentina,Bosnia and Herzegovina,Refugees (incl. refugee-like situations),6,-38.416097,-63.616671999999994,43.915886,17.679076000000002
33,2016,Argentina,Chile,Refugees (incl. refugee-like situations),35,-38.416097,-63.616671999999994,-35.675146999999996,-71.542969
34,2016,Argentina,Cte d'Ivoire,Refugees (incl. refugee-like situations),20,-38.416097,-63.616671999999994,7.539989,-5.54708
35,2016,Argentina,Cameroon,Refugees (incl. refugee-like situations),6,-38.416097,-63.616671999999994,7.369722,12.354722
36,2016,Argentina,Congo [DRC],Refugees (incl. refugee-like situations),23,-38.416097,-63.616671999999994,-4.038333000000001,21.758664000000003
37,2016,Argentina,Colombia,Refugees (incl. refugee-like situations),542,-38.416097,-63.616671999999994,4.570868,-74.297333
38,2016,Argentina,Costa Rica,Refugees (incl. refugee-like situations),5,-38.416097,-63.616671999999994,9.748917,-83.753428
39,2016,Argentina,Cuba,Refugees (incl. refugee-like situations),257,-38.416097,-63.616671999999994,21.521757,-77.78116700000001
40,2016,Argentina,Algeria,Refugees (incl. refugee-like situations),31,-38.416097,-63.616671999999994,28.033886,1.6596259999999998
41,2016,Argentina,Ecuador,Refugees (incl. refugee-like situations),17,-38.416097,-63.616671999999994,-1.8312389999999998,-78.183406
42,2016,Argentina,Ghana,Refugees (incl. refugee-like situations),39,-38.416097,-63.616671999999994,7.946527000000001,-1.0231940000000002
43,2016,Argentina,Guinea,Refugees (incl. refugee-like situations),9,-38.416097,-63.616671999999994,9.945587,-9.696645
44,2016,Argentina,Guinea-Bissau,Refugees (incl. refugee-like situations),8,-38.416097,-63.616671999999994,11.803749,-15.180413
45,2016,Argentina,Haiti,Refugees (incl. refugee-like situations),67,-38.416097,-63.616671999999994,18.971187,-72.28521500000001
46,2016,Argentina,India,Refugees (incl. refugee-like situations),22,-38.416097,-63.616671999999994,20.593684,78.96288
47,2016,Argentina,Iran,Refugees (incl. refugee-like situations),23,-38.416097,-63.616671999999994,32.427908,53.68804599999999
48,2016,Argentina,Iraq,Refugees (incl. refugee-like situations),22,-38.416097,-63.616671999999994,33.223191,43.679291
49,2016,Argentina,Kazakhstan,Refugees (incl. refugee-like situations),18,-38.416097,-63.616671999999994,48.019573,66.923684
50,2016,Argentina,Liberia,Refugees (incl. refugee-like situations),45,-38.416097,-63.616671999999994,6.4280550000000005,-9.429499
51,2016,Argentina,Sri Lanka,Refugees (incl. refugee-like situations),37,-38.416097,-63.616671999999994,7.873054,80.77179699999999
52,2016,Argentina,Macedonia [FYROM],Refugees (incl. refugee-like situations),9,-38.416097,-63.616671999999994,41.608635,21.745275
53,2016,Argentina,Mali,Refugees (incl. refugee-like situations),10,-38.416097,-63.616671999999994,17.570692,-3.9961660000000006
54,2016,Argentina,Nigeria,Refugees (incl. refugee-like situations),41,-38.416097,-63.616671999999994,9.081999,8.675277000000001
55,2016,Argentina,Pakistan,Refugees (incl. refugee-like situations),31,-38.416097,-63.616671999999994,30.375321000000003,69.345116
56,2016,Argentina,Peru,Refugees (incl. refugee-like situations),547,-38.416097,-63.616671999999994,-9.189967,-75.015152
57,2016,Argentina,Paraguay,Refugees (incl. refugee-like situations),8,-38.416097,-63.616671999999994,-23.442503,-58.44383199999999
58,2016,Argentina,Palestinian Territories,Refugees (incl. refugee-like situations),6,-38.416097,-63.616671999999994,31.952162,35.233154
59,2016,Argentina,Romania,Refugees (incl. refugee-like situations),51,-38.416097,-63.616671999999994,45.943160999999996,24.96676
60,2016,Argentina,Russia,Refugees (incl. refugee-like situations),65,-38.416097,-63.616671999999994,61.52401,105.31875600000001
61,2016,Argentina,Senegal,Refugees (incl. refugee-like situations),43,-38.416097,-63.616671999999994,14.497401000000002,-14.452361999999999
62,2016,Argentina,Sierra Leone,Refugees (incl. refugee-like situations),37,-38.416097,-63.616671999999994,8.460555000000001,-11.779889
63,2016,Argentina,El Salvador,Refugees (incl. refugee-like situations),18,-38.416097,-63.616671999999994,13.794185,-88.89653
64,2016,Argentina,Somalia,Refugees (incl. refugee-like situations),5,-38.416097,-63.616671999999994,5.152149,46.199616
65,2016,Argentina,Syria,Refugees (incl. refugee-like situations),357,-38.416097,-63.616671999999994,34.802075,38.996815000000005
66,2016,Argentina,Turkey,Refugees (incl. refugee-like situations),11,-38.416097,-63.616671999999994,38.963745,35.243322
67,2016,Argentina,Ukraine,Refugees (incl. refugee-like situations),83,-38.416097,-63.616671999999994,48.379433,31.16558
69,2016,Argentina,Yemen,Refugees (incl. refugee-like situations),15,-38.416097,-63.616671999999994,15.552726999999999,48.516388
70,2016,Armenia,Azerbaijan,Refugees (incl. refugee-like situations),2046,40.069099,45.038189,40.143105,47.576927000000005
71,2016,Armenia,Cte d'Ivoire,Refugees (incl. refugee-like situations),6,40.069099,45.038189,7.539989,-5.54708
72,2016,Armenia,Georgia,Refugees (incl. refugee-like situations),8,40.069099,45.038189,42.315407,43.356891999999995
73,2016,Armenia,Iran,Refugees (incl. refugee-like situations),32,40.069099,45.038189,32.427908,53.68804599999999
74,2016,Armenia,Iraq,Refugees (incl. refugee-like situations),1017,40.069099,45.038189,33.223191,43.679291
75,2016,Armenia,Lebanon,Refugees (incl. refugee-like situations),19,40.069099,45.038189,33.854721000000005,35.862285
76,2016,Armenia,Palestinian Territories,Refugees (incl. refugee-like situations),6,40.069099,45.038189,31.952162,35.233154
77,2016,Armenia,Syria,Refugees (incl. refugee-like situations),14626,40.069099,45.038189,34.802075,38.996815000000005
78,2016,Armenia,Ukraine,Refugees (incl. refugee-like situations),113,40.069099,45.038189,48.379433,31.16558
79,2016,Australia,Afghanistan,Refugees (incl. refugee-like situations),9217,-25.274398,133.775136,33.93911,67.709953
80,2016,Australia,Albania,Refugees (incl. refugee-like situations),58,-25.274398,133.775136,41.153332,20.168331
81,2016,Australia,United Arab Emirates,Refugees (incl. refugee-like situations),5,-25.274398,133.775136,23.424076,53.847818000000004
82,2016,Australia,Burundi,Refugees (incl. refugee-like situations),55,-25.274398,133.775136,-3.3730559999999996,29.918885999999997
83,2016,Australia,Bangladesh,Refugees (incl. refugee-like situations),413,-25.274398,133.775136,23.684994,90.35633100000001
84,2016,Australia,Bahrain,Refugees (incl. refugee-like situations),93,-25.274398,133.775136,25.930414000000003,50.637772
85,2016,Australia,Belarus,Refugees (incl. refugee-like situations),6,-25.274398,133.775136,53.709807,27.953389
86,2016,Australia,China,Refugees (incl. refugee-like situations),2815,-25.274398,133.775136,35.86166,104.195397
87,2016,Australia,Cte d'Ivoire,Refugees (incl. refugee-like situations),5,-25.274398,133.775136,7.539989,-5.54708
88,2016,Australia,Cameroon,Refugees (incl. refugee-like situations),42,-25.274398,133.775136,7.369722,12.354722
89,2016,Australia,Congo [DRC],Refugees (incl. refugee-like situations),40,-25.274398,133.775136,-4.038333000000001,21.758664000000003
90,2016,Australia,Congo [Republic],Refugees (incl. refugee-like situations),12,-25.274398,133.775136,-0.228021,15.827658999999999
91,2016,Australia,Colombia,Refugees (incl. refugee-like situations),125,-25.274398,133.775136,4.570868,-74.297333
92,2016,Australia,Germany,Refugees (incl. refugee-like situations),5,-25.274398,133.775136,51.165690999999995,10.451526
93,2016,Australia,Algeria,Refugees (incl. refugee-like situations),10,-25.274398,133.775136,28.033886,1.6596259999999998
94,2016,Australia,Egypt,Refugees (incl. refugee-like situations),1550,-25.274398,133.775136,26.820553000000004,30.802497999999996
95,2016,Australia,Eritrea,Refugees (incl. refugee-like situations),118,-25.274398,133.775136,15.179383999999999,39.782334000000006
96,2016,Australia,Ethiopia,Refugees (incl. refugee-like situations),257,-25.274398,133.775136,9.145,40.489672999999996
97,2016,Australia,Fiji,Refugees (incl. refugee-like situations),414,-25.274398,133.775136,-16.578193,179.414413
98,2016,Australia,United Kingdom,Refugees (incl. refugee-like situations),5,-25.274398,133.775136,55.378051,-3.435973
99,2016,Australia,Georgia,Refugees (incl. refugee-like situations),13,-25.274398,133.775136,42.315407,43.356891999999995
100,2016,Australia,Ghana,Refugees (incl. refugee-like situations),28,-25.274398,133.775136,7.946527000000001,-1.0231940000000002
101,2016,Australia,Guinea,Refugees (incl. refugee-like situations),11,-25.274398,133.775136,9.945587,-9.696645
102,2016,Australia,Gambia,Refugees (incl. refugee-like situations),9,-25.274398,133.775136,13.443182,-15.310139000000001
103,2016,Australia,Greece,Refugees (incl. refugee-like situations),6,-25.274398,133.775136,39.074208,21.824312
104,2016,Australia,Indonesia,Refugees (incl. refugee-like situations),193,-25.274398,133.775136,-0.789275,113.921327
105,2016,Australia,India,Refugees (incl. refugee-like situations),389,-25.274398,133.775136,20.593684,78.96288
106,2016,Australia,Iran,Refugees (incl. refugee-like situations),6128,-25.274398,133.775136,32.427908,53.68804599999999
107,2016,Australia,Iraq,Refugees (incl. refugee-like situations),3437,-25.274398,133.775136,33.223191,43.679291
108,2016,Australia,Israel,Refugees (incl. refugee-like situations),20,-25.274398,133.775136,31.046051000000002,34.851612
109,2016,Australia,Italy,Refugees (incl. refugee-like situations),5,-25.274398,133.775136,41.87194,12.56738
110,2016,Australia,Jordan,Refugees (incl. refugee-like situations),141,-25.274398,133.775136,30.585164000000002,36.238414
111,2016,Australia,Japan,Refugees (incl. refugee-like situations),10,-25.274398,133.775136,36.204824,138.252924
112,2016,Australia,Kenya,Refugees (incl. refugee-like situations),106,-25.274398,133.775136,-0.023559,37.906193
113,2016,Australia,Kyrgyzstan,Refugees (incl. refugee-like situations),13,-25.274398,133.775136,41.20438,74.766098
114,2016,Australia,Cambodia,Refugees (incl. refugee-like situations),32,-25.274398,133.775136,12.565679,104.990963
115,2016,Australia,South Korea,Refugees (incl. refugee-like situations),46,-25.274398,133.775136,35.907757000000004,127.766922
116,2016,Australia,Kuwait,Refugees (incl. refugee-like situations),49,-25.274398,133.775136,29.311659999999996,47.481766
117,2016,Australia,Lebanon,Refugees (incl. refugee-like situations),529,-25.274398,133.775136,33.854721000000005,35.862285
118,2016,Australia,Liberia,Refugees (incl. refugee-like situations),35,-25.274398,133.775136,6.4280550000000005,-9.429499
119,2016,Australia,Libya,Refugees (incl. refugee-like situations),877,-25.274398,133.775136,26.3351,17.228331
120,2016,Australia,Sri Lanka,Refugees (incl. refugee-like situations),4236,-25.274398,133.775136,7.873054,80.77179699999999
121,2016,Australia,Morocco,Refugees (incl. refugee-like situations),13,-25.274398,133.775136,31.791702,-7.09262
122,2016,Australia,Maldives,Refugees (incl. refugee-like situations),10,-25.274398,133.775136,3.202778,73.22068
123,2016,Australia,Mexico,Refugees (incl. refugee-like situations),10,-25.274398,133.775136,23.634501,-102.552784
124,2016,Australia,Myanmar,Refugees (incl. refugee-like situations),504,-25.274398,133.775136,21.913965,95.956223
125,2016,Australia,Mongolia,Refugees (incl. refugee-like situations),36,-25.274398,133.775136,46.862496,103.84665600000001
126,2016,Australia,Mozambique,Refugees (incl. refugee-like situations),5,-25.274398,133.775136,-18.665695,35.529562
127,2016,Australia,Mauritius,Refugees (incl. refugee-like situations),7,-25.274398,133.775136,-20.348404000000002,57.552152
128,2016,Australia,Malaysia,Refugees (incl. refugee-like situations),174,-25.274398,133.775136,4.210483999999999,101.97576600000001
129,2016,Australia,Nigeria,Refugees (incl. refugee-like situations),178,-25.274398,133.775136,9.081999,8.675277000000001
130,2016,Australia,Nepal,Refugees (incl. refugee-like situations),200,-25.274398,133.775136,28.394857000000002,84.12400799999999
131,2016,Australia,New Zealand,Refugees (incl. refugee-like situations),17,-25.274398,133.775136,-40.900557,174.88597099999998
132,2016,Australia,Pakistan,Refugees (incl. refugee-like situations),3844,-25.274398,133.775136,30.375321000000003,69.345116
133,2016,Australia,Peru,Refugees (incl. refugee-like situations),6,-25.274398,133.775136,-9.189967,-75.015152
134,2016,Australia,Philippines,Refugees (incl. refugee-like situations),44,-25.274398,133.775136,12.879721,121.77401699999999
135,2016,Australia,Papua New Guinea,Refugees (incl. refugee-like situations),391,-25.274398,133.775136,-6.314993,143.95555
136,2016,Australia,North Korea,Refugees (incl. refugee-like situations),22,-25.274398,133.775136,40.339852,127.510093
137,2016,Australia,Palestinian Territories,Refugees (incl. refugee-like situations),299,-25.274398,133.775136,31.952162,35.233154
138,2016,Australia,Romania,Refugees (incl. refugee-like situations),8,-25.274398,133.775136,45.943160999999996,24.96676
139,2016,Australia,Russia,Refugees (incl. refugee-like situations),56,-25.274398,133.775136,61.52401,105.31875600000001
140,2016,Australia,Rwanda,Refugees (incl. refugee-like situations),61,-25.274398,133.775136,-1.940278,29.873888
141,2016,Australia,Saudi Arabia,Refugees (incl. refugee-like situations),82,-25.274398,133.775136,23.885942,45.079162
142,2016,Australia,Sudan,Refugees (incl. refugee-like situations),85,-25.274398,133.775136,12.862807,30.217636
143,2016,Australia,Solomon Islands,Refugees (incl. refugee-like situations),21,-25.274398,133.775136,-9.645710000000001,160.156194
144,2016,Australia,Sierra Leone,Refugees (incl. refugee-like situations),29,-25.274398,133.775136,8.460555000000001,-11.779889
145,2016,Australia,El Salvador,Refugees (incl. refugee-like situations),10,-25.274398,133.775136,13.794185,-88.89653
146,2016,Australia,Somalia,Refugees (incl. refugee-like situations),89,-25.274398,133.775136,5.152149,46.199616
147,2016,Australia,Serbia,Refugees (incl. refugee-like situations),8,-25.274398,133.775136,44.016521000000004,21.005859
148,2016,Australia,Sudan,Refugees (incl. refugee-like situations),6,-25.274398,133.775136,12.862807,30.217636
149,2016,Australia,Syria,Refugees (incl. refugee-like situations),378,-25.274398,133.775136,34.802075,38.996815000000005
150,2016,Australia,Thailand,Refugees (incl. refugee-like situations),9,-25.274398,133.775136,15.870032,100.992541
151,2016,Australia,Tibetan,Refugees (incl. refugee-like situations),17,-25.274398,133.775136,29.652491,91.172112
152,2016,Australia,Timor-Leste,Refugees (incl. refugee-like situations),14,-25.274398,133.775136,-8.874217,125.727539
153,2016,Australia,Tonga,Refugees (incl. refugee-like situations),25,-25.274398,133.775136,-21.178986,-175.198242
154,2016,Australia,Tunisia,Refugees (incl. refugee-like situations),7,-25.274398,133.775136,33.886917,9.537499
155,2016,Australia,Turkey,Refugees (incl. refugee-like situations),449,-25.274398,133.775136,38.963745,35.243322
156,2016,Australia,Tanzania,Refugees (incl. refugee-like situations),14,-25.274398,133.775136,-6.369028,34.888822
157,2016,Australia,Uganda,Refugees (incl. refugee-like situations),62,-25.274398,133.775136,1.373333,32.290275
158,2016,Australia,Ukraine,Refugees (incl. refugee-like situations),20,-25.274398,133.775136,48.379433,31.16558
159,2016,Australia,United States,Refugees (incl. refugee-like situations),20,-25.274398,133.775136,37.09024,-95.712891
160,2016,Australia,Uzbekistan,Refugees (incl. refugee-like situations),30,-25.274398,133.775136,41.377491,64.585262
161,2016,Australia,Venezuela,Refugees (incl. refugee-like situations),15,-25.274398,133.775136,6.42375,-66.58973
162,2016,Australia,Vietnam,Refugees (incl. refugee-like situations),126,-25.274398,133.775136,14.058323999999999,108.277199
164,2016,Australia,Yemen,Refugees (incl. refugee-like situations),18,-25.274398,133.775136,15.552726999999999,48.516388
165,2016,Australia,South Africa,Refugees (incl. refugee-like situations),38,-25.274398,133.775136,-30.559482,22.937506
166,2016,Australia,Zambia,Refugees (incl. refugee-like situations),10,-25.274398,133.775136,-13.133897,27.849332
167,2016,Australia,Zimbabwe,Refugees (incl. refugee-like situations),1021,-25.274398,133.775136,-19.015438,29.154857
168,2016,Austria,Afghanistan,Refugees (incl. refugee-like situations),20220,47.516231,14.550072,33.93911,67.709953
169,2016,Austria,Angola,Refugees (incl. refugee-like situations),105,47.516231,14.550072,-11.202691999999999,17.873887
170,2016,Austria,Albania,Refugees (incl. refugee-like situations),93,47.516231,14.550072,41.153332,20.168331
171,2016,Austria,Armenia,Refugees (incl. refugee-like situations),856,47.516231,14.550072,40.069099,45.038189
172,2016,Austria,Azerbaijan,Refugees (incl. refugee-like situations),387,47.516231,14.550072,40.143105,47.576927000000005
173,2016,Austria,Burundi,Refugees (incl. refugee-like situations),17,47.516231,14.550072,-3.3730559999999996,29.918885999999997
174,2016,Austria,Burkina Faso,Refugees (incl. refugee-like situations),10,47.516231,14.550072,12.238333,-1.561593
175,2016,Austria,Bangladesh,Refugees (incl. refugee-like situations),239,47.516231,14.550072,23.684994,90.35633100000001
176,2016,Austria,Bosnia and Herzegovina,Refugees (incl. refugee-like situations),144,47.516231,14.550072,43.915886,17.679076000000002
177,2016,Austria,Belarus,Refugees (incl. refugee-like situations),98,47.516231,14.550072,53.709807,27.953389
178,2016,Austria,Bolivia,Refugees (incl. refugee-like situations),11,47.516231,14.550072,-16.290154,-63.588653
179,2016,Austria,China,Refugees (incl. refugee-like situations),535,47.516231,14.550072,35.86166,104.195397
180,2016,Austria,Cte d'Ivoire,Refugees (incl. refugee-like situations),71,47.516231,14.550072,7.539989,-5.54708
181,2016,Austria,Cameroon,Refugees (incl. refugee-like situations),246,47.516231,14.550072,7.369722,12.354722
182,2016,Austria,Congo [DRC],Refugees (incl. refugee-like situations),404,47.516231,14.550072,-4.038333000000001,21.758664000000003
183,2016,Austria,Congo [Republic],Refugees (incl. refugee-like situations),129,47.516231,14.550072,-0.228021,15.827658999999999
184,2016,Austria,Cuba,Refugees (incl. refugee-like situations),21,47.516231,14.550072,21.521757,-77.78116700000001
185,2016,Austria,Algeria,Refugees (incl. refugee-like situations),53,47.516231,14.550072,28.033886,1.6596259999999998
186,2016,Austria,Egypt,Refugees (incl. refugee-like situations),168,47.516231,14.550072,26.820553000000004,30.802497999999996
187,2016,Austria,Eritrea,Refugees (incl. refugee-like situations),215,47.516231,14.550072,15.179383999999999,39.782334000000006
188,2016,Austria,Ethiopia,Refugees (incl. refugee-like situations),146,47.516231,14.550072,9.145,40.489672999999996
189,2016,Austria,Georgia,Refugees (incl. refugee-like situations),630,47.516231,14.550072,42.315407,43.356891999999995
190,2016,Austria,Ghana,Refugees (incl. refugee-like situations),28,47.516231,14.550072,7.946527000000001,-1.0231940000000002
191,2016,Austria,Guinea,Refugees (incl. refugee-like situations),139,47.516231,14.550072,9.945587,-9.696645
192,2016,Austria,Gambia,Refugees (incl. refugee-like situations),124,47.516231,14.550072,13.443182,-15.310139000000001
193,2016,Austria,Guatemala,Refugees (incl. refugee-like situations),8,47.516231,14.550072,15.783470999999999,-90.23075899999999
194,2016,Austria,India,Refugees (incl. refugee-like situations),63,47.516231,14.550072,20.593684,78.96288
195,2016,Austria,Iran,Refugees (incl. refugee-like situations),3598,47.516231,14.550072,32.427908,53.68804599999999
196,2016,Austria,Iraq,Refugees (incl. refugee-like situations),5555,47.516231,14.550072,33.223191,43.679291
197,2016,Austria,Israel,Refugees (incl. refugee-like situations),10,47.516231,14.550072,31.046051000000002,34.851612
198,2016,Austria,Jordan,Refugees (incl. refugee-like situations),46,47.516231,14.550072,30.585164000000002,36.238414
199,2016,Austria,Kazakhstan,Refugees (incl. refugee-like situations),92,47.516231,14.550072,48.019573,66.923684
200,2016,Austria,Kenya,Refugees (incl. refugee-like situations),31,47.516231,14.550072,-0.023559,37.906193
201,2016,Austria,Kyrgyzstan,Refugees (incl. refugee-like situations),255,47.516231,14.550072,41.20438,74.766098
202,2016,Austria,Lebanon,Refugees (incl. refugee-like situations),76,47.516231,14.550072,33.854721000000005,35.862285
203,2016,Austria,Liberia,Refugees (incl. refugee-like situations),19,47.516231,14.550072,6.4280550000000005,-9.429499
204,2016,Austria,Libya,Refugees (incl. refugee-like situations),41,47.516231,14.550072,26.3351,17.228331
205,2016,Austria,Sri Lanka,Refugees (incl. refugee-like situations),55,47.516231,14.550072,7.873054,80.77179699999999
206,2016,Austria,Morocco,Refugees (incl. refugee-like situations),25,47.516231,14.550072,31.791702,-7.09262
207,2016,Austria,Moldova,Refugees (incl. refugee-like situations),99,47.516231,14.550072,47.411631,28.369884999999996
208,2016,Austria,Macedonia [FYROM],Refugees (incl. refugee-like situations),115,47.516231,14.550072,41.608635,21.745275
209,2016,Austria,Mali,Refugees (incl. refugee-like situations),11,47.516231,14.550072,17.570692,-3.9961660000000006
210,2016,Austria,Myanmar,Refugees (incl. refugee-like situations),34,47.516231,14.550072,21.913965,95.956223
211,2016,Austria,Montenegro,Refugees (incl. refugee-like situations),16,47.516231,14.550072,42.708678000000006,19.37439
212,2016,Austria,Mongolia,Refugees (incl. refugee-like situations),192,47.516231,14.550072,46.862496,103.84665600000001
213,2016,Austria,Nigeria,Refugees (incl. refugee-like situations),402,47.516231,14.550072,9.081999,8.675277000000001
214,2016,Austria,Nepal,Refugees (incl. refugee-like situations),40,47.516231,14.550072,28.394857000000002,84.12400799999999
215,2016,Austria,Pakistan,Refugees (incl. refugee-like situations),230,47.516231,14.550072,30.375321000000003,69.345116
216,2016,Austria,Philippines,Refugees (incl. refugee-like situations),9,47.516231,14.550072,12.879721,121.77401699999999
217,2016,Austria,Romania,Refugees (incl. refugee-like situations),14,47.516231,14.550072,45.943160999999996,24.96676
218,2016,Austria,Russia,Refugees (incl. refugee-like situations),13773,47.516231,14.550072,61.52401,105.31875600000001
219,2016,Austria,Rwanda,Refugees (incl. refugee-like situations),19,47.516231,14.550072,-1.940278,29.873888
220,2016,Austria,Sudan,Refugees (incl. refugee-like situations),288,47.516231,14.550072,12.862807,30.217636
221,2016,Austria,Senegal,Refugees (incl. refugee-like situations),11,47.516231,14.550072,14.497401000000002,-14.452361999999999
222,2016,Austria,Sierra Leone,Refugees (incl. refugee-like situations),30,47.516231,14.550072,8.460555000000001,-11.779889
223,2016,Austria,Somalia,Refugees (incl. refugee-like situations),4163,47.516231,14.550072,5.152149,46.199616
224,2016,Austria,Serbia,Refugees (incl. refugee-like situations),1758,47.516231,14.550072,44.016521000000004,21.005859
225,2016,Austria,Syria,Refugees (incl. refugee-like situations),30958,47.516231,14.550072,34.802075,38.996815000000005
226,2016,Austria,Togo,Refugees (incl. refugee-like situations),14,47.516231,14.550072,8.619543,0.824782
227,2016,Austria,Tajikistan,Refugees (incl. refugee-like situations),150,47.516231,14.550072,38.861034000000004,71.276093
228,2016,Austria,Turkmenistan,Refugees (incl. refugee-like situations),6,47.516231,14.550072,38.969719,59.556278000000006
229,2016,Austria,Tunisia,Refugees (incl. refugee-like situations),7,47.516231,14.550072,33.886917,9.537499
230,2016,Austria,Turkey,Refugees (incl. refugee-like situations),997,47.516231,14.550072,38.963745,35.243322
231,2016,Austria,Uganda,Refugees (incl. refugee-like situations),16,47.516231,14.550072,1.373333,32.290275
232,2016,Austria,Ukraine,Refugees (incl. refugee-like situations),301,47.516231,14.550072,48.379433,31.16558
233,2016,Austria,Uzbekistan,Refugees (incl. refugee-like situations),128,47.516231,14.550072,41.377491,64.585262
234,2016,Austria,Vietnam,Refugees (incl. refugee-like situations),27,47.516231,14.550072,14.058323999999999,108.277199
236,2016,Austria,Yemen,Refugees (incl. refugee-like situations),58,47.516231,14.550072,15.552726999999999,48.516388
237,2016,Austria,Zimbabwe,Refugees (incl. refugee-like situations),22,47.516231,14.550072,-19.015438,29.154857
238,2016,Azerbaijan,Afghanistan,Refugees (incl. refugee-like situations),562,40.143105,47.576927000000005,33.93911,67.709953
239,2016,Azerbaijan,Iran,Refugees (incl. refugee-like situations),61,40.143105,47.576927000000005,32.427908,53.68804599999999
240,2016,Azerbaijan,Iraq,Refugees (incl. refugee-like situations),13,40.143105,47.576927000000005,33.223191,43.679291
241,2016,Azerbaijan,Pakistan,Refugees (incl. refugee-like situations),22,40.143105,47.576927000000005,30.375321000000003,69.345116
242,2016,Azerbaijan,Russia,Refugees (incl. refugee-like situations),501,40.143105,47.576927000000005,61.52401,105.31875600000001
243,2016,Azerbaijan,Syria,Refugees (incl. refugee-like situations),15,40.143105,47.576927000000005,34.802075,38.996815000000005
244,2016,Azerbaijan,Ukraine,Refugees (incl. refugee-like situations),9,40.143105,47.576927000000005,48.379433,31.16558
